,edit_count,sentiment,neg_sentiment
2017-03-07,0.4666666666666667,-0.11936411062876383,0.23333333333333334
2017-03-08,0.43333333333333335,-0.08731733361879984,0.2
2017-03-09,0.5333333333333333,-0.07164289901653925,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164289901653925,0.19166666666666668
2017-03-11,0.6,-0.039493453005949655,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834762341446343,0.18055555555555555
2017-03-13,0.6666666666666666,-0.06210995929108725,0.2138888888888889
2017-03-14,0.7,-0.03002950764364666,0.2138888888888889
2017-03-15,0.7,-0.03002950764364666,0.2138888888888889
2017-03-16,0.6666666666666666,-0.06134478665060467,0.2138888888888889
2017-03-17,0.6666666666666666,-0.06134478665060467,0.2138888888888889
2017-03-18,0.8,-0.07822781023052003,0.2388888888888889
2017-03-19,0.8,-0.07822781023052003,0.2388888888888889
2017-03-20,0.8,-0.07822781023052003,0.2388888888888889
2017-03-21,0.7666666666666667,-0.1104202530450291,0.2388888888888889
2017-03-22,0.7666666666666667,-0.1104202530450291,0.2388888888888889
2017-03-23,0.8,-0.13752261218097475,0.27222222222222225
2017-03-24,0.8333333333333334,-0.16739928142891988,0.3055555555555556
2017-03-25,0.8666666666666667,-0.2007244707809554,0.3388888888888889
2017-03-26,0.9666666666666667,-0.21053724504179425,0.3611111111111111
2017-03-27,1.0333333333333334,-0.2156062634454833,0.3777777777777778
2017-03-28,1.0333333333333334,-0.2156062634454833,0.3777777777777778
2017-03-29,1.1,-0.21440108136998282,0.3944444444444445
2017-03-30,1.1,-0.21440108136998282,0.3944444444444445
2017-03-31,1.1333333333333333,-0.1812441916929351,0.3944444444444445
2017-04-01,1.1,-0.21332464334037568,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214756862984763,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914760208792155,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322278675105836,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582710368765724,0.3277777777777778
2017-04-06,1.0666666666666667,-0.0788587826821539,0.3277777777777778
2017-04-07,1.0666666666666667,-0.0788587826821539,0.3277777777777778
2017-04-08,0.9333333333333333,-0.061355241470866725,0.3027777777777778
2017-04-09,0.9333333333333333,-0.061355241470866725,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350468748145632,0.3027777777777778
2017-04-11,0.7666666666666667,-0.0824347393380271,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207642383045622,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060571160581378,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254191193315719,0.3027777777777778
2017-04-15,1.0,-0.12529928319984013,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855669809712306,0.36944444444444446
2017-04-17,0.9,-0.1416736745172077,0.34444444444444444
2017-04-18,0.9,-0.1416736745172077,0.34444444444444444
2017-04-19,0.9,-0.1416736745172077,0.34444444444444444
2017-04-20,0.9,-0.1416736745172077,0.34444444444444444
2017-04-21,0.9,-0.1416736745172077,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685067468219334,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351842992835575,0.33611111111111114
2017-04-24,1.2,-0.07848910258875953,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790044617773307,0.30126262626262623
2017-04-26,1.4,-0.062831427774044,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189614268264386,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235544388944452,0.3234848484848485
2017-04-29,1.5666666666666667,-0.0735011181446037,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665800782165143,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912514460207237,0.3234848484848485
2017-05-02,1.6,-0.12243697456639223,0.3568181818181818
2017-05-03,1.5666666666666667,-0.1554369411083183,0.3568181818181818
2017-05-04,1.6,-0.15690525186182272,0.3568181818181818
2017-05-05,1.5,-0.13098793372963413,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767761176282709,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767761176282709,0.29015151515151516
2017-05-08,1.5,-0.13099705125346328,0.3234848484848485
2017-05-09,1.5,-0.13099705125346328,0.3234848484848485
2017-05-10,1.5,-0.13099705125346328,0.3234848484848485
2017-05-11,1.5,-0.13099705125346328,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494895125880384,0.3234848484848485
2017-05-13,1.7666666666666666,-0.1412311475024079,0.3168181818181818
2017-05-14,1.7,-0.16252840299196916,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707713013345546,0.3254601571268238
2017-05-16,3.6333333333333333,-0.1518929715048183,0.3173793490460157
2017-05-17,4.2,-0.16548254347633762,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158307876975777,0.3659087608107216
2017-05-19,4.566666666666666,-0.1740350273595066,0.37701987192183267
2017-05-20,5.0,-0.18262020682291757,0.3975326924346533
2017-05-21,5.166666666666667,-0.1929596803088642,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708275596297355,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845787982142538,0.38836602576798657
2017-05-24,5.066666666666666,-0.1601620178089861,0.38281047021243103
2017-05-25,5.2,-0.17288119628570503,0.3898811772831381
2017-05-26,5.8,-0.17626461994965675,0.40654784394980475
2017-05-27,6.2,-0.1700112376153144,0.40141963882159964
2017-05-28,6.366666666666666,-0.16859633427921328,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251328265067664,0.40003074993271076
2017-05-30,6.5,-0.18245473698175677,0.4200307499327108
2017-05-31,6.6,-0.20065023795164355,0.43669741659937744
2017-06-01,6.733333333333333,-0.15198414102590807,0.4100307499327107
2017-06-02,6.833333333333333,-0.1473069844185981,0.42114186104382184
2017-06-03,6.766666666666667,-0.1785333154141578,0.42114186104382184
2017-06-04,7.2,-0.1928943457360126,0.4442187841207449
2017-06-05,7.5,-0.21217871682948003,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873492764538655,0.4951447100466709
2017-06-07,7.733333333333333,-0.1992447895517561,0.4784780433800042
2017-06-08,8.166666666666666,-0.23252878353563616,0.5118113767133375
2017-06-09,8.166666666666666,-0.23252878353563616,0.5118113767133375
2017-06-10,8.3,-0.24920063779321977,0.5368113767133376
2017-06-11,8.466666666666667,-0.2604238836523659,0.5568113767133376
2017-06-12,8.2,-0.27342758005427986,0.5634780433800042
2017-06-13,8.2,-0.2567344509121544,0.5551447100466709
2017-06-14,7.366666666666666,-0.2626023497074942,0.55761384584914
2017-06-15,6.6,-0.25187750631020916,0.5523613205966148
2017-06-16,6.033333333333333,-0.23828793433868986,0.5288319088319089
2017-06-17,5.9,-0.22221945193970305,0.5204985754985755
2017-06-18,5.866666666666666,-0.2339579979667806,0.526054131054131
2017-06-19,5.433333333333334,-0.22537281850336963,0.5055413105413106
2017-06-20,5.3,-0.2480464523967005,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397351425746055,0.5126246438746439
2017-06-22,6.466666666666667,-0.2872009617984477,0.5400055962555963
2017-06-23,6.533333333333333,-0.2868227822482768,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081552292472969,0.567783374033374
2017-06-25,5.566666666666666,-0.31593369190451887,0.5733389295889296
2017-06-26,5.133333333333334,-0.2931223593302614,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377278925459055,0.5443004680504681
2017-06-28,4.966666666666667,-0.31871016662796803,0.5443004680504681
2017-06-29,5.3,-0.32264596688893565,0.5487449124949125
2017-06-30,5.2,-0.3552427268837604,0.5654115791615791
2017-07-01,5.033333333333333,-0.37059699384517597,0.5587449124949125
2017-07-02,5.166666666666667,-0.3892021687499539,0.5714433251933252
2017-07-03,5.233333333333333,-0.41682185845294156,0.6047766585266585
2017-07-04,5.066666666666666,-0.40448936741118346,0.5983664021164021
2017-07-05,4.8,-0.4184347387652512,0.6057738095238094
2017-07-06,4.833333333333333,-0.41031974847127156,0.6007738095238095
2017-07-07,4.8,-0.39702198765353186,0.5952182539682539
2017-07-08,4.366666666666666,-0.3637379936696518,0.5618849206349206
2017-07-09,4.433333333333334,-0.36394607646479493,0.5785515873015873
2017-07-10,4.3,-0.3472742222072113,0.5535515873015873
2017-07-11,4.266666666666667,-0.3507436598659981,0.5585515873015873
2017-07-12,4.366666666666666,-0.3239504167756864,0.545218253968254
2017-07-13,4.4,-0.3172395480991829,0.540218253968254
2017-07-14,4.333333333333333,-0.28406555089567387,0.5068849206349206
2017-07-15,4.166666666666667,-0.2702120563707181,0.500218253968254
2017-07-16,4.2,-0.2440079511524666,0.500218253968254
2017-07-17,4.366666666666666,-0.26341505334214876,0.5094775132275132
2017-07-18,4.6,-0.263892461601152,0.5113293650793651
2017-07-19,4.733333333333333,-0.2959719590775708,0.5446626984126984
2017-07-20,4.833333333333333,-0.26708314840322134,0.5279960317460318
2017-07-21,4.566666666666666,-0.24877787989204522,0.5175793650793651
2017-07-22,3.6333333333333333,-0.22763088399849873,0.49019841269841274
2017-07-23,3.8,-0.251806803803753,0.5021031746031747
2017-07-24,3.8333333333333335,-0.21905378129195283,0.48543650793650794
2017-07-25,3.7666666666666666,-0.2411867475454454,0.49654761904761907
2017-07-26,3.7666666666666666,-0.2411867475454454,0.49654761904761907
2017-07-27,3.6,-0.2326971018259172,0.47654761904761905
2017-07-28,3.6,-0.2326971018259172,0.47654761904761905
2017-07-29,3.2666666666666666,-0.22984820299126482,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658880524613237,0.43876984126984125
2017-07-31,3.2666666666666666,-0.2291480848469116,0.4721031746031746
2017-08-01,3.2,-0.22294306461221328,0.4682936507936509
2017-08-02,3.6333333333333333,-0.1992597588983478,0.45273809523809533
2017-08-03,3.533333333333333,-0.215309225726853,0.4627380952380953
2017-08-04,3.7,-0.19553573947025354,0.4516269841269842
2017-08-05,3.8333333333333335,-0.2074251550964262,0.45755291005291004
2017-08-06,3.7666666666666666,-0.1919562371437827,0.446441798941799
2017-08-07,3.8,-0.22512569346677058,0.4797751322751323
2017-08-08,3.8333333333333335,-0.25646610874584114,0.49644179894179896
2017-08-09,3.933333333333333,-0.2851786906717631,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885533362824135,0.5297751322751323
2017-08-11,3.8,-0.3131034479735704,0.5431084656084657
2017-08-12,3.8333333333333335,-0.31649149280770744,0.5453306878306878
2017-08-13,4.066666666666666,-0.3128831212774471,0.5596164021164022
2017-08-14,3.9,-0.3193882029310421,0.5462830687830689
2017-08-15,3.8666666666666667,-0.34559230814929365,0.5462830687830689
2017-08-16,3.7,-0.3157560282780064,0.5286904761904762
2017-08-17,3.533333333333333,-0.31299379417741746,0.5268386243386244
2017-08-18,3.4,-0.28091429670099866,0.493505291005291
2017-08-19,3.3666666666666667,-0.28715329335243617,0.4990608465608466
2017-08-20,3.2333333333333334,-0.30775720567614945,0.5115608465608467
2017-08-21,3.3,-0.307216637244931,0.5282275132275133
2017-08-22,3.2666666666666666,-0.30490824732200184,0.5274338624338625
2017-08-23,3.433333333333333,-0.318758711177836,0.5345767195767196
2017-08-24,3.7333333333333334,-0.304578636247645,0.5279100529100529
2017-08-25,3.9,-0.32611260112000523,0.5545767195767196
2017-08-26,4.0,-0.3397280020436282,0.5767989417989418
2017-08-27,4.2,-0.3420717444274792,0.5934656084656085
2017-08-28,4.2,-0.3511777204527426,0.6001322751322752
2017-08-29,4.2,-0.3511777204527426,0.6001322751322751
2017-08-30,4.333333333333333,-0.33959260327160046,0.5934656084656085
2017-08-31,4.366666666666666,-0.30992682876725675,0.579021164021164
2017-09-01,3.8666666666666667,-0.3059904447781346,0.5612433862433862
2017-09-02,3.7333333333333334,-0.32115290200584146,0.567910052910053
2017-09-03,3.533333333333333,-0.3076966458149057,0.5456878306878307
2017-09-04,3.3,-0.3192256211383002,0.5530952380952381
2017-09-05,3.2666666666666666,-0.3441629985116777,0.5530952380952381
2017-09-06,3.3333333333333335,-0.3440635819378353,0.5530952380952381
2017-09-07,3.2666666666666666,-0.3457371472460883,0.5530952380952381
2017-09-08,3.7,-0.3418022938876871,0.5489285714285714
2017-09-09,3.6333333333333333,-0.3568374880462412,0.5572619047619047
2017-09-10,3.6333333333333333,-0.34314882440462946,0.5572619047619047
2017-09-11,3.533333333333333,-0.3220244005298804,0.5461507936507937
2017-09-12,3.3,-0.32563277206014074,0.5318650793650794
2017-09-13,3.6333333333333333,-0.3384252967555372,0.5551984126984127
2017-09-14,3.8333333333333335,-0.35994298876514513,0.5829761904761904
2017-09-15,3.8333333333333335,-0.37233138105462465,0.5913095238095238
2017-09-16,3.7666666666666666,-0.37493377547652,0.5913095238095238
2017-09-17,3.933333333333333,-0.40695179404010845,0.6246428571428572
2017-09-18,4.1,-0.41840425813718446,0.6315873015873016
2017-09-19,4.066666666666666,-0.41452169849995585,0.6288095238095238
2017-09-20,4.0,-0.41506226693117426,0.6121428571428571
2017-09-21,3.8,-0.3935729165990201,0.5843650793650794
2017-09-22,3.7,-0.3796273614797327,0.5772222222222222
2017-09-23,3.533333333333333,-0.39377493081821335,0.5838888888888889
2017-09-24,3.5,-0.37488110749257936,0.573888888888889
2017-09-25,3.533333333333333,-0.381828616609176,0.5766666666666667
2017-09-26,3.3333333333333335,-0.379484874225325,0.56
2017-09-27,3.3,-0.39261983753906354,0.5666666666666667
2017-09-28,3.6333333333333333,-0.41261929771966405,0.5933333333333334
2017-09-29,3.6333333333333333,-0.3997255009578334,0.5866666666666666
2017-09-30,3.433333333333333,-0.4216682773994075,0.5811111111111111
2017-10-01,3.533333333333333,-0.41597517419192526,0.5922222222222223
2017-10-02,3.5,-0.38273471085561644,0.558888888888889
2017-10-03,4.033333333333333,-0.3961362641387515,0.5818055555555557
2017-10-04,4.3,-0.3836653070979648,0.575138888888889
2017-10-05,4.466666666666667,-0.3788701996538374,0.5884722222222223
2017-10-06,4.5,-0.3465240508649084,0.5718055555555556
2017-10-07,5.133333333333334,-0.338945406211747,0.5684722222222223
2017-10-08,5.066666666666666,-0.3340283000729387,0.5654960317460318
2017-10-09,5.566666666666666,-0.3149873952214179,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119935180445327,0.5464328509181452
2017-10-11,6.966666666666667,-0.3279325813513714,0.5555598350451291
2017-10-12,7.5,-0.3443951088152049,0.5805598350451291
2017-10-13,7.566666666666666,-0.3389132486080181,0.5766709461562403
2017-10-14,7.866666666666666,-0.3169559016123465,0.564448723934018
2017-10-15,8.1,-0.31982906020270657,0.5659638754491696
2017-10-16,8.333333333333334,-0.3256102212151795,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530621484394637,0.5548527643380585
2017-10-18,8.7,-0.2903328378876954,0.5506860976713919
2017-10-19,9.0,-0.29364806809831756,0.5506860976713918
2017-10-20,9.1,-0.2873004091992223,0.5617972087825029
2017-10-21,9.233333333333333,-0.27473373494687114,0.5701305421158362
2017-10-22,9.233333333333333,-0.29073130669337943,0.5784638754491696
2017-10-23,9.433333333333334,-0.2570124215461691,0.5602820572673514
2017-10-24,9.433333333333334,-0.2873616855917255,0.5769487239340181
2017-10-25,9.333333333333334,-0.3000791680393497,0.5852820572673514
2017-10-26,9.366666666666667,-0.3315778902747114,0.6186153906006847
2017-10-27,9.266666666666667,-0.3315469644047697,0.6186153906006847
2017-10-28,8.933333333333334,-0.3115475042241692,0.5919487239340181
2017-10-29,8.766666666666667,-0.30346713856636287,0.5719487239340181
2017-10-30,8.766666666666667,-0.30346713856636287,0.5719487239340181
2017-10-31,8.666666666666666,-0.30916024177384505,0.5608376128229069
2017-11-01,8.733333333333333,-0.3423914524824632,0.5941709461562402
2017-11-02,8.3,-0.3621270166911562,0.6045876128229071
2017-11-03,8.1,-0.3614258076824625,0.6029209461562404
2017-11-04,7.933333333333334,-0.36622091512658994,0.589587612822907
2017-11-05,7.866666666666666,-0.39036812117476066,0.6062542794895737
2017-11-06,7.2,-0.3647247024454554,0.5762542794895736
2017-11-07,6.8,-0.3490576283782033,0.5667304699657641
2017-11-08,6.233333333333333,-0.33499600994258677,0.5432010582010582
2017-11-09,5.7,-0.3546083982002139,0.5524603174603174
2017-11-10,4.766666666666667,-0.3465762559357115,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442784495861729,0.5310317460317461
2017-11-12,4.1,-0.36952978664418723,0.5449206349206349
2017-11-13,3.8,-0.38179505348649945,0.5515873015873016
2017-11-14,3.433333333333333,-0.3769306273938315,0.5334054834054833
2017-11-15,3.1333333333333333,-0.3666414031842226,0.5111832611832612
2017-11-16,2.7333333333333334,-0.36492739099186733,0.4945165945165945
2017-11-17,2.3333333333333335,-0.34808501049467666,0.46951659451659455
2017-11-18,1.9333333333333333,-0.3340241992929453,0.44729437229437236
2017-11-19,1.8333333333333333,-0.3403718581920406,0.43618326118326123
2017-11-20,1.8,-0.34278872835558727,0.43896103896103894
2017-11-21,1.6666666666666667,-0.32636352705878097,0.413961038961039
2017-11-22,1.3666666666666667,-0.36011565788870764,0.43214285714285716
2017-11-23,1.2666666666666666,-0.35182261034136725,0.43214285714285716
2017-11-24,1.2333333333333334,-0.31854221785352343,0.39880952380952384
2017-11-25,1.3,-0.29707881110528156,0.38769841269841276
2017-11-26,1.5,-0.27924561483992466,0.3781746031746032
2017-11-27,1.5666666666666667,-0.2843148468269242,0.3948412698412699
2017-11-28,1.6666666666666667,-0.271545341776477,0.405952380952381
2017-11-29,1.9333333333333333,-0.2572573174205091,0.41428571428571437
2017-11-30,2.1333333333333333,-0.26843929613629974,0.43650793650793657
2017-12-01,2.1,-0.20321375653147697,0.40317460317460324
2017-12-02,2.0,-0.17007663903964892,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489365107246808,0.36230158730158735
2017-12-04,5.233333333333333,-0.17054780057245825,0.38659537261232185
2017-12-05,6.966666666666667,-0.15186352775483478,0.37301512569874157
2017-12-06,7.566666666666666,-0.17091627354302047,0.39894105162466753
2017-12-07,7.8,-0.17285986047530874,0.40079290347651936
2017-12-08,8.1,-0.18373747370188143,0.42301512569874156
2017-12-09,8.166666666666666,-0.16913360855524445,0.4146817923654082
2017-12-10,8.366666666666667,-0.19007538922837744,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046783966319842,0.44722147490509073
2017-12-12,8.4,-0.16538008434074208,0.430554808238424
2017-12-13,8.266666666666667,-0.15768651978006382,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987981454362886,0.4527770304606463
2017-12-15,8.533333333333333,-0.21309768573274632,0.48611036379397965
2017-12-16,8.933333333333334,-0.21382149274975476,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978773665259698,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978773665259698,0.5321103637939797
2017-12-19,9.833333333333334,-0.2727475604596776,0.5654436971273129
2017-12-20,9.833333333333334,-0.27543077149487616,0.565443697127313
2017-12-21,9.866666666666667,-0.2421254682391592,0.565443697127313
2017-12-22,9.966666666666667,-0.22713096438345398,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243460633851176,0.525443697127313
2017-12-24,10.2,-0.227338683590264,0.5546103637939797
2017-12-25,10.133333333333333,-0.2503360496477659,0.5657214749050908
2017-12-26,10.2,-0.2606178590711015,0.5715415807251965
2017-12-27,10.3,-0.2643893159484921,0.5748749140585299
2017-12-28,10.4,-0.2978347609827311,0.5915415807251966
2017-12-29,10.333333333333334,-0.3219971994117953,0.6054304696140854
2017-12-30,10.233333333333333,-0.2998914185056479,0.5943193585029742
2017-12-31,10.2,-0.3318857474018525,0.5943193585029742
2018-01-01,10.233333333333333,-0.2989290001878531,0.5943193585029742
2018-01-02,9.033333333333333,-0.29293745051621073,0.5935257077093236
2018-01-03,7.933333333333334,-0.2770907130598165,0.5858985890652557
2018-01-04,6.5,-0.2793678349442032,0.5873576238576239
2018-01-05,6.633333333333334,-0.2817639535148616,0.5887044252044252
2018-01-06,6.4,-0.30854794371257316,0.6035192400192401
2018-01-07,6.166666666666667,-0.29776178685953314,0.5979636844636845
2018-01-08,6.033333333333333,-0.27907542574534905,0.5729636844636846
2018-01-09,5.833333333333333,-0.2581336450722161,0.5451859066859067
2018-01-10,5.8,-0.2547156866347657,0.5443922558922559
2018-01-11,6.0,-0.26559720222710237,0.5485589225589227
2018-01-12,6.233333333333333,-0.2942888840050918,0.5652255892255893
2018-01-13,6.266666666666667,-0.27691617534387614,0.5564954304954306
2018-01-14,6.366666666666666,-0.25279656257061667,0.5431620971620973
2018-01-15,6.2,-0.2735961139781128,0.5550668590668592
2018-01-16,5.633333333333334,-0.27040742223291103,0.5549001924001924
2018-01-17,5.9,-0.2807337689879388,0.5757335257335258
2018-01-18,5.833333333333333,-0.2477739451808582,0.5424001924001924
2018-01-19,5.766666666666667,-0.2879358674237646,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212779030352351,0.5812890812890814
2018-01-21,5.766666666666667,-0.30297681422526807,0.5546224146224147
2018-01-22,5.933333333333334,-0.3117271877477087,0.5746224146224146
2018-01-23,5.8,-0.2869574842005489,0.5621224146224146
2018-01-24,5.866666666666666,-0.2650166694140617,0.5510113035113036
2018-01-25,6.166666666666667,-0.25784852233579486,0.5473075998075998
2018-01-26,6.266666666666667,-0.2591756048008872,0.5481409331409333
2018-01-27,6.3,-0.2635281714480383,0.5489345839345839
2018-01-28,6.5,-0.2698673769183884,0.5517123617123618
2018-01-29,6.433333333333334,-0.3138653236310942,0.573934583934584
2018-01-30,6.466666666666667,-0.3471473373652759,0.6072679172679173
2018-01-31,6.433333333333334,-0.38010408457927536,0.6072679172679173
2018-02-01,6.233333333333333,-0.38259117679608495,0.5906012506012507
2018-02-02,5.566666666666666,-0.40672164872561073,0.6017123617123619
2018-02-03,5.266666666666667,-0.3973718931891845,0.5971669071669072
2018-02-04,4.733333333333333,-0.38552654045520635,0.5921164021164022
2018-02-05,4.7,-0.38576147414941003,0.5921164021164022
2018-02-06,4.666666666666667,-0.4139032677580755,0.6087830687830689
2018-02-07,4.866666666666666,-0.44665341732599745,0.6421164021164022
2018-02-08,4.866666666666666,-0.44665341732599745,0.6421164021164022
2018-02-09,4.733333333333333,-0.42549529066713393,0.631005291005291
2018-02-10,4.733333333333333,-0.4402968115213686,0.6393386243386243
2018-02-11,4.5,-0.40260253459688217,0.6226719576719577
2018-02-12,4.3,-0.3658943595961919,0.6036243386243387
2018-02-13,4.166666666666667,-0.3901192500666966,0.616957671957672
2018-02-14,3.933333333333333,-0.36859589164219203,0.5883862433862436
2018-02-15,3.6666666666666665,-0.3458183394845516,0.5592195767195769
2018-02-16,3.6666666666666665,-0.3679829415655325,0.5717195767195768
2018-02-17,3.8333333333333335,-0.3778694666401734,0.5917195767195768
2018-02-18,3.9,-0.3552589930073609,0.5806084656084657
2018-02-19,3.8333333333333335,-0.3720889932886948,0.588941798941799
2018-02-20,3.933333333333333,-0.40460927688176673,0.6222751322751324
2018-02-21,3.8333333333333335,-0.39634629053965453,0.618941798941799
2018-02-22,3.8,-0.40743058121630127,0.6244973544973544
2018-02-23,3.7333333333333334,-0.42901272902649545,0.6356084656084656
2018-02-24,3.1666666666666665,-0.4437992088969738,0.643015873015873
2018-02-25,2.9,-0.4336314375674914,0.6221825396825397
2018-02-26,2.6666666666666665,-0.4086029309365484,0.5936111111111111
2018-02-27,2.8,-0.40205526612699033,0.5894444444444444
2018-02-28,2.7666666666666666,-0.3689811216046413,0.5561111111111111
2018-03-01,3.033333333333333,-0.3405107831099519,0.5412962962962964
2018-03-02,3.066666666666667,-0.3072247083126395,0.5412962962962964
2018-03-03,3.066666666666667,-0.3072247083126395,0.5412962962962964
2018-03-04,2.933333333333333,-0.2583494469661404,0.5135185185185186
2018-03-05,2.8666666666666667,-0.2592352564274161,0.4968518518518519
2018-03-06,2.6666666666666665,-0.24963174480255004,0.4746296296296297
2018-03-07,2.6333333333333333,-0.21647568561688618,0.44129629629629635
2018-03-08,2.6,-0.1882424356346881,0.407962962962963
2018-03-09,2.433333333333333,-0.18846023100669737,0.407962962962963
2018-03-10,2.433333333333333,-0.18846023100669737,0.407962962962963
2018-03-11,2.533333333333333,-0.20942356147423938,0.41796296296296304
2018-03-12,2.2666666666666666,-0.18626627880390043,0.38879629629629636
2018-03-13,2.466666666666667,-0.2057876272306398,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184909389802702,0.4082407407407408
2018-03-15,2.5,-0.1985259450116643,0.37490740740740747
2018-03-16,2.6333333333333333,-0.2118321430324404,0.39990740740740743
2018-03-17,2.7333333333333334,-0.22287819633605302,0.42212962962962963
2018-03-18,2.533333333333333,-0.21791860113265338,0.4221296296296297
2018-03-19,2.3666666666666667,-0.20803207605801247,0.40212962962962967
2018-03-20,2.2666666666666666,-0.1979472205015244,0.3799074074074074
2018-03-21,2.1333333333333333,-0.18108048786443692,0.3549074074074074
2018-03-22,2.2,-0.18175387835888954,0.3549074074074074
2018-03-23,2.2666666666666666,-0.18541956252245992,0.3549074074074074
2018-03-24,2.5,-0.1944562402671134,0.35935185185185187
2018-03-25,2.466666666666667,-0.16178222569878453,0.32601851851851854
2018-03-26,2.433333333333333,-0.12847691052213864,0.2926851851851852
2018-03-27,2.466666666666667,-0.16179286115423394,0.32601851851851854
2018-03-28,2.5,-0.12905710809484675,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939115336095844,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939115336095844,0.3051851851851852
2018-03-31,1.6666666666666667,-0.1145794781214661,0.28666666666666674
2018-04-01,1.6333333333333333,-0.14786555291877854,0.28666666666666674
2018-04-02,1.7,-0.14761495413051712,0.3033333333333334
2018-04-03,1.6666666666666667,-0.2055095396604803,0.3366666666666667
2018-04-04,1.7,-0.172249965088235,0.3366666666666667
2018-04-05,1.7333333333333334,-0.2055323344634639,0.37000000000000005
2018-04-06,1.7333333333333334,-0.2055323344634639,0.37000000000000005
2018-04-07,1.7333333333333334,-0.2055323344634639,0.37000000000000005
2018-04-08,1.9666666666666666,-0.19505238802896604,0.3658333333333334
2018-04-09,1.9666666666666666,-0.19505238802896604,0.3658333333333334
2018-04-10,1.9666666666666666,-0.19396955283151734,0.3658333333333334
2018-04-11,1.9666666666666666,-0.19396955283151734,0.3658333333333334
2018-04-12,1.7,-0.17931875225570468,0.3408333333333334
2018-04-13,1.6333333333333333,-0.21843272748920653,0.36305555555555563
2018-04-14,1.6666666666666667,-0.2517430891924434,0.39638888888888896
2018-04-15,1.5333333333333334,-0.2384368911716673,0.371388888888889
2018-04-16,1.4333333333333333,-0.22739083786805472,0.34916666666666674
2018-04-17,1.3666666666666667,-0.19985948423544567,0.31583333333333335
2018-04-18,1.4333333333333333,-0.2195237042506536,0.34916666666666674
2018-04-19,1.4333333333333333,-0.2195237042506536,0.34916666666666674
2018-04-20,1.4333333333333333,-0.2195237042506536,0.34916666666666674
2018-04-21,1.3,-0.21371558288733167,0.34916666666666674
2018-04-22,1.2333333333333334,-0.1788678500056267,0.3325000000000001
2018-04-23,0.9333333333333333,-0.19149661093950274,0.3391666666666667
2018-04-24,1.0333333333333334,-0.22281778683265052,0.3725000000000001
2018-04-25,1.4333333333333333,-0.25140382644202974,0.40583333333333343
2018-04-26,1.4333333333333333,-0.18479554451174207,0.3725000000000001
2018-04-27,1.5333333333333334,-0.2505564068423377,0.40583333333333343
2018-04-28,1.6333333333333333,-0.2838474076324039,0.43916666666666676
2018-04-29,1.6666666666666667,-0.3171680054399702,0.4725000000000001
2018-04-30,1.6666666666666667,-0.3171680054399702,0.4725000000000001
2018-05-01,1.7,-0.350408468776279,0.5058333333333335
2018-05-02,1.6333333333333333,-0.3506590675645404,0.48916666666666675
2018-05-03,1.6,-0.31770185940795476,0.4558333333333334
2018-05-04,1.5666666666666667,-0.3509614339802,0.4558333333333334
